period,reporterCode,reporterDesc,partnerCode,partnerDesc,cmdCode,cmdDesc,flowCode,flowDesc,primaryValue,netWgt,qty,qtyUnitAbbr
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,35514.513,1440.0,1440.0,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,864967.511,49226.0,49226.0,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,864638.239,49168.0,49168.0,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,329.272,58.0,58.0,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,3651.432,482.0,482.0,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,3651.432,482.0,482.0,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,8183.831,1495.0,1495.0,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,8183.831,1495.0,1495.0,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,654.183,41.0,41.0,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,638.919,40.0,40.0,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,15.264,1.0,1.0,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,2229.674,348.0,348.0,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,2229.674,348.0,348.0,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,1857.88,128.0,128.0,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,1857.88,128.0,128.0,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,180.991,25.0,25.0,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,180.991,25.0,25.0,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,1829064.485,231620.0,231620.0,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,210340.6,36520.0,36520.0,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,1593869.286,193673.0,193673.0,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,24854.599,1427.0,1427.0,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,1043.422,178.0,178.0,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,1043.422,178.0,178.0,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,171976.029,39533.0,39533.0,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,171942.23,39529.0,39529.0,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,33.799,4.0,4.0,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,433759.413,47258.0,47258.0,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,433759.413,47258.0,47258.0,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,887.508,52.0,52.0,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,278.028,16.0,16.0,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,609.481,36.0,36.0,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,4498.6,687.0,687.0,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,4498.6,687.0,687.0,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,2336745.504,97793.0,97793.0,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,2327869.329,97493.0,97493.0,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,8876.175,300.0,300.0,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,23.987,2.0,2.0,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,23.987,2.0,2.0,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,32218.52,4505.0,4505.0,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,31998.279,4483.0,4483.0,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,220.242,22.0,22.0,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,94932.879,10102.184,10102.184,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,94775.875,10079.184,10079.184,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,157.004,23.0,23.0,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,6526.567,1200.0,1200.0,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,6526.567,1200.0,1200.0,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,55.606,7.0,7.0,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,55.606,7.0,7.0,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,35.98,7.0,7.0,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,35.98,7.0,7.0,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,7291.962,993.0,993.0,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,7291.962,993.0,993.0,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,4474.613,3588.0,3588.0,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,4474.613,3588.0,3588.0,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,23238.766,3311.0,3311.0,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,23238.766,3311.0,3311.0,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,4302.345,416.0,416.0,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,4302.345,416.0,416.0,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,279700.37,19090.0,19090.0,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,63.238,3.0,3.0,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,279313.311,19060.0,19060.0,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,323.821,27.0,27.0,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,449.206,82.0,82.0,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,449.206,82.0,82.0,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,69827.51,289.0,289.0,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,69827.51,289.0,289.0,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,24753.2,7771.0,7771.0,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,24749.929,7770.0,7770.0,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,3.271,1.0,1.0,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,2192.604,402.0,402.0,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,2192.604,402.0,402.0,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,3564.208,526.0,526.0,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,3564.208,526.0,526.0,kg
