period,reporterCode,reporterDesc,partnerCode,partnerDesc,cmdCode,cmdDesc,flowCode,flowDesc,primaryValue,netWgt,qty,qtyUnitAbbr
2022,251,France,56,Belgium,110220,Cereal flour; of maize (corn),X,Export,184.245,256.0,256.0,kg
2022,251,France,56,Belgium,110220,Cereal flour; of maize (corn),X,Export,13142.83,10551.0,10551.0,kg
2022,251,France,56,Belgium,110220,Cereal flour; of maize (corn),X,Export,13142.83,10551.0,10551.0,kg
2022,251,France,56,Belgium,110220,Cereal flour; of maize (corn),X,Export,8403.279,4561.0,4561.0,kg
2022,251,France,56,Belgium,110220,Cereal flour; of maize (corn),X,Export,8403.279,4561.0,4561.0,kg
2022,251,France,56,Belgium,110220,Cereal flour; of maize (corn),X,Export,72.004,35.0,35.0,kg
2022,251,France,56,Belgium,110220,Cereal flour; of maize (corn),X,Export,72.004,35.0,35.0,kg
2022,251,France,56,Belgium,110220,Cereal flour; of maize (corn),X,Export,2172496.515,3145795.0,3145795.0,kg
2022,251,France,56,Belgium,110220,Cereal flour; of maize (corn),X,Export,2172496.515,3145795.0,3145795.0,kg
2023,251,France,56,Belgium,110220,Cereal flour; of maize (corn),X,Export,2198967.99,2427499.0,2427499.0,kg
2023,251,France,56,Belgium,110220,Cereal flour; of maize (corn),X,Export,52.335,40.0,40.0,kg
2023,251,France,56,Belgium,110220,Cereal flour; of maize (corn),X,Export,2198915.655,2427459.0,2427459.0,kg
2023,251,France,56,Belgium,110220,Cereal flour; of maize (corn),X,Export,14.174,10.0,10.0,kg
2023,251,France,56,Belgium,110220,Cereal flour; of maize (corn),X,Export,14.174,10.0,10.0,kg
2023,251,France,56,Belgium,110220,Cereal flour; of maize (corn),X,Export,1258.212,726.0,726.0,kg
2023,251,France,56,Belgium,110220,Cereal flour; of maize (corn),X,Export,1258.212,726.0,726.0,kg
2023,251,France,56,Belgium,110220,Cereal flour; of maize (corn),X,Export,1369.423,1311.0,1311.0,kg
2023,251,France,56,Belgium,110220,Cereal flour; of maize (corn),X,Export,1369.423,1311.0,1311.0,kg
2023,251,France,56,Belgium,110220,Cereal flour; of maize (corn),X,Export,6697.745,5250.0,5250.0,kg
2023,251,France,56,Belgium,110220,Cereal flour; of maize (corn),X,Export,6697.745,5250.0,5250.0,kg
2023,251,France,56,Belgium,110220,Cereal flour; of maize (corn),X,Export,12481.815,5458.0,5458.0,kg
2023,251,France,56,Belgium,110220,Cereal flour; of maize (corn),X,Export,12481.815,5458.0,5458.0,kg
2023,251,France,56,Belgium,110220,Cereal flour; of maize (corn),X,Export,152.643,50.0,50.0,kg
2023,251,France,56,Belgium,110220,Cereal flour; of maize (corn),X,Export,152.643,50.0,50.0,kg
2023,251,France,56,Belgium,110220,Cereal flour; of maize (corn),X,Export,126.475,38.0,38.0,kg
2023,251,France,56,Belgium,110220,Cereal flour; of maize (corn),X,Export,126.475,38.0,38.0,kg
2023,251,France,56,Belgium,110220,Cereal flour; of maize (corn),X,Export,182.081,60.0,60.0,kg
2023,251,France,56,Belgium,110220,Cereal flour; of maize (corn),X,Export,182.081,60.0,60.0,kg
2023,251,France,56,Belgium,110220,Cereal flour; of maize (corn),X,Export,2176685.421,2414596.0,2414596.0,kg
2023,251,France,56,Belgium,110220,Cereal flour; of maize (corn),X,Export,52.335,40.0,40.0,kg
2023,251,France,56,Belgium,110220,Cereal flour; of maize (corn),X,Export,2176633.086,2414556.0,2414556.0,kg
2022,251,France,56,Belgium,100590,"Cereals; maize (corn), other than seed",X,Export,1430.548,5404.0,5404.0,kg
2022,251,France,56,Belgium,100590,"Cereals; maize (corn), other than seed",X,Export,1430.548,5404.0,5404.0,kg
2022,251,France,56,Belgium,100590,"Cereals; maize (corn), other than seed",X,Export,86.828,391.0,391.0,kg
2022,251,France,56,Belgium,100590,"Cereals; maize (corn), other than seed",X,Export,86.828,391.0,391.0,kg
2022,251,France,56,Belgium,100590,"Cereals; maize (corn), other than seed",X,Export,165.185,642.0,642.0,kg
2022,251,France,56,Belgium,100590,"Cereals; maize (corn), other than seed",X,Export,165.185,642.0,642.0,kg
2022,251,France,56,Belgium,100590,"Cereals; maize (corn), other than seed",X,Export,171.539,763.0,763.0,kg
2022,251,France,56,Belgium,100590,"Cereals; maize (corn), other than seed",X,Export,171.539,763.0,763.0,kg
2022,251,France,56,Belgium,100590,"Cereals; maize (corn), other than seed",X,Export,287314745.099,910988074.0,910988074.0,kg
2022,251,France,56,Belgium,100590,"Cereals; maize (corn), other than seed",X,Export,383449.382,1089760.0,1089760.0,kg
2022,251,France,56,Belgium,100590,"Cereals; maize (corn), other than seed",X,Export,35755290.218,97472900.0,97472900.0,kg
